filename	id	input	canonical	desired_ipa	kokoro_phonemes	token_ids	voice	speed	warnings
karmanii_hm_psi_s0.80.wav	karmanii	कर्मणी	karmaRI	kaɾmaɳiː	kaɾmaɳiː	53 43 125 55 43 113 51 158	hm_psi	0.8	
aham_af_heart_s0.80.wav	aham	अहम्	aham	aham	aham	43 50 43 55	af_heart	0.8	
aham_hf_alpha_s0.80.wav	aham	अहम्	aham	aham	aham	43 50 43 55	hf_alpha	0.8	
aham_hf_beta_s0.80.wav	aham	अहम्	aham	aham	aham	43 50 43 55	hf_beta	0.8	
aham_hm_omega_s0.80.wav	aham	अहम्	aham	aham	aham	43 50 43 55	hm_omega	0.8	
aham_hm_psi_s0.80.wav	aham	अहम्	aham	aham	aham	43 50 43 55	hm_psi	0.8	
ahama_af_heart_s0.80.wav	ahama	अहम	ahama	ahama	ahama	43 50 43 55 43	af_heart	0.8	
ahama_hf_alpha_s0.80.wav	ahama	अहम	ahama	ahama	ahama	43 50 43 55 43	hf_alpha	0.8	
ahama_hf_beta_s0.80.wav	ahama	अहम	ahama	ahama	ahama	43 50 43 55 43	hf_beta	0.8	
ahama_hm_omega_s0.80.wav	ahama	अहम	ahama	ahama	ahama	43 50 43 55 43	hm_omega	0.8	
ahama_hm_psi_s0.80.wav	ahama	अहम	ahama	ahama	ahama	43 50 43 55 43	hm_psi	0.8	
tat_af_heart_s0.80.wav	tat	तत्	tat	tat	tat	62 43 62	af_heart	0.8	
tat_hf_alpha_s0.80.wav	tat	तत्	tat	tat	tat	62 43 62	hf_alpha	0.8	
tat_hf_beta_s0.80.wav	tat	तत्	tat	tat	tat	62 43 62	hf_beta	0.8	
tat_hm_omega_s0.80.wav	tat	तत्	tat	tat	tat	62 43 62	hm_omega	0.8	
tat_hm_psi_s0.80.wav	tat	तत्	tat	tat	tat	62 43 62	hm_psi	0.8	
tata_af_heart_s0.80.wav	tata	तत	tata	tata	tata	62 43 62 43	af_heart	0.8	
tata_hf_alpha_s0.80.wav	tata	तत	tata	tata	tata	62 43 62 43	hf_alpha	0.8	
tata_hf_beta_s0.80.wav	tata	तत	tata	tata	tata	62 43 62 43	hf_beta	0.8	
tata_hm_omega_s0.80.wav	tata	तत	tata	tata	tata	62 43 62 43	hm_omega	0.8	
tata_hm_psi_s0.80.wav	tata	तत	tata	tata	tata	62 43 62 43	hm_psi	0.8	
yuyutsavah_af_heart_s0.80.wav	yuyutsavah	युयुत्सवः	yuyutsavaH	jujutsaʋah	jujutsaʋah	52 63 52 63 62 61 43 136 43 50	af_heart	0.8	KOKORO_APPROXIMATED_VISARGA: ḥ → h (the traditional echo vowel is unspellable in Kokoro; h alone avoids a spurious syllable)
yuyutsavah_hf_alpha_s0.80.wav	yuyutsavah	युयुत्सवः	yuyutsavaH	jujutsaʋah	jujutsaʋah	52 63 52 63 62 61 43 136 43 50	hf_alpha	0.8	KOKORO_APPROXIMATED_VISARGA: ḥ → h (the traditional echo vowel is unspellable in Kokoro; h alone avoids a spurious syllable)
yuyutsavah_hf_beta_s0.80.wav	yuyutsavah	युयुत्सवः	yuyutsavaH	jujutsaʋah	jujutsaʋah	52 63 52 63 62 61 43 136 43 50	hf_beta	0.8	KOKORO_APPROXIMATED_VISARGA: ḥ → h (the traditional echo vowel is unspellable in Kokoro; h alone avoids a spurious syllable)
yuyutsavah_hm_omega_s0.80.wav	yuyutsavah	युयुत्सवः	yuyutsavaH	jujutsaʋah	jujutsaʋah	52 63 52 63 62 61 43 136 43 50	hm_omega	0.8	KOKORO_APPROXIMATED_VISARGA: ḥ → h (the traditional echo vowel is unspellable in Kokoro; h alone avoids a spurious syllable)
yuyutsavah_hm_psi_s0.80.wav	yuyutsavah	युयुत्सवः	yuyutsavaH	jujutsaʋah	jujutsaʋah	52 63 52 63 62 61 43 136 43 50	hm_psi	0.8	KOKORO_APPROXIMATED_VISARGA: ḥ → h (the traditional echo vowel is unspellable in Kokoro; h alone avoids a spurious syllable)
mamakah_af_heart_s0.80.wav	mamakah	मामकाः	mAmakAH	maːmakaːh	maːmakaːh	55 43 158 55 43 53 43 158 50	af_heart	0.8	KOKORO_APPROXIMATED_VISARGA: ḥ → h (the traditional echo vowel is unspellable in Kokoro; h alone avoids a spurious syllable)
mamakah_hf_alpha_s0.80.wav	mamakah	मामकाः	mAmakAH	maːmakaːh	maːmakaːh	55 43 158 55 43 53 43 158 50	hf_alpha	0.8	KOKORO_APPROXIMATED_VISARGA: ḥ → h (the traditional echo vowel is unspellable in Kokoro; h alone avoids a spurious syllable)
mamakah_hf_beta_s0.80.wav	mamakah	मामकाः	mAmakAH	maːmakaːh	maːmakaːh	55 43 158 55 43 53 43 158 50	hf_beta	0.8	KOKORO_APPROXIMATED_VISARGA: ḥ → h (the traditional echo vowel is unspellable in Kokoro; h alone avoids a spurious syllable)
mamakah_hm_omega_s0.80.wav	mamakah	मामकाः	mAmakAH	maːmakaːh	maːmakaːh	55 43 158 55 43 53 43 158 50	hm_omega	0.8	KOKORO_APPROXIMATED_VISARGA: ḥ → h (the traditional echo vowel is unspellable in Kokoro; h alone avoids a spurious syllable)
mamakah_hm_psi_s0.80.wav	mamakah	मामकाः	mAmakAH	maːmakaːh	maːmakaːh	55 43 158 55 43 53 43 158 50	hm_psi	0.8	KOKORO_APPROXIMATED_VISARGA: ḥ → h (the traditional echo vowel is unspellable in Kokoro; h alone avoids a spurious syllable)
